id,created_at,user_id,product_id,quantity,unit_price
1508,2020-04-19T14:07:15.657Z,216,28,2,45.420000
1507,2018-02-11T06:37:34.198Z,216,1,2,29.460000
1499,2020-02-27T02:21:13.658Z,215,62,2,89.010000
1496,2020-04-03T13:03:44.679Z,215,86,2,61.540000
1494,2019-12-18T14:03:22.962Z,215,23,2,77.910000
1486,2017-12-20T05:46:26.384Z,213,126,2,83.500000
1483,2017-12-08T03:13:14.552Z,213,13,2,75.090000
1482,2017-12-08T00:29:10.496Z,213,94,2,72.810000
1479,2016-11-11T13:12:04.968Z,211,146,2,84.030000
1478,2019-02-15T15:05:56.517Z,211,196,2,46.760000
1461,2019-01-24T07:08:32.132Z,208,70,2,38.330000
1457,2019-02-19T17:33:30.472Z,208,45,2,78.700000
1453,2018-02-15T12:27:59.206Z,208,85,2,36.600000
1446,2018-02-09T04:18:45.870Z,205,58,2,52.100000
1441,2019-04-16T16:39:59.616Z,204,134,2,28.330000
1442,2016-09-10T00:45:38.181Z,205,166,2,25.540000
1435,2020-01-15T00:55:48.021Z,204,171,2,70.050000
1416,2020-01-31T07:57:02.432Z,200,141,2,84.140000
1407,2017-12-11T12:41:33.997Z,198,12,2,77.340000
1406,2019-11-05T00:20:51.701Z,198,61,2,15.690000
1403,2020-01-01T16:25:57.186Z,198,162,2,22.380000
1400,2019-01-27T15:58:14.111Z,198,148,2,92.650000
1389,2018-04-17T17:54:48.214Z,190,27,2,85.020000
1383,2020-02-21T15:05:02.656Z,186,112,2,27.550000
1376,2017-01-15T20:30:38.317Z,183,126,2,83.500000
1374,2020-04-09T10:12:22.059Z,183,46,2,78.700000
1370,2018-01-19T02:30:16.142Z,183,82,2,40.600000
1363,2019-12-25T04:03:08.166Z,181,155,2,29.180000
1348,2020-01-17T19:25:57.849Z,179,69,2,48.930000
1346,2017-12-06T10:36:42.183Z,179,68,2,76.830000
1340,2020-01-26T21:56:47.075Z,177,45,2,78.700000
1338,2018-02-16T19:56:04.567Z,177,62,2,89.010000
1331,2019-02-07T11:08:59.915Z,176,16,2,44.070000
1330,2019-01-09T20:28:04.541Z,176,169,2,39.690000
1325,2018-02-08T02:26:10.143Z,173,181,2,95.930000
1324,2019-04-28T16:30:43.241Z,173,141,2,84.140000
1321,2017-12-16T05:12:36.785Z,173,138,2,75.970000
1309,2018-01-15T12:14:25.381Z,173,1,2,29.460000
1289,2016-12-26T04:54:45.517Z,169,168,2,79.290000
1288,2018-02-09T08:33:55.490Z,169,112,2,27.550000
1268,2019-02-03T17:04:25.909Z,161,1,2,29.460000
1257,2017-12-09T02:50:22.686Z,159,7,2,98.820000
1242,2019-02-07T12:46:47.337Z,158,196,2,46.760000
1235,2016-12-10T23:04:21.275Z,158,119,2,28.960000
1233,2020-01-05T00:32:54.154Z,158,19,2,42.670000
1228,2020-01-18T01:19:58.728Z,156,177,2,85.880000
1189,2017-12-22T13:02:10.604Z,154,11,2,88.300000
1178,2018-05-26T11:03:10.356Z,154,97,2,74.950000
1174,2017-11-17T23:07:24.730Z,154,17,2,53.290000
1168,2020-01-05T15:40:26.967Z,154,189,2,62.180000
1162,2018-05-25T12:23:12.057Z,154,161,2,31.730000
1158,2020-02-02T19:52:49.362Z,153,83,2,54.580000
1154,2020-02-27T11:59:06.867Z,153,193,2,33.590000
1147,2020-01-24T23:38:30.041Z,153,24,2,74.870000
1138,2018-04-09T17:11:09.589Z,152,120,2,55.670000
1134,2018-01-10T21:04:21.765Z,151,71,2,55.200000
1117,2019-02-02T18:45:58.293Z,151,182,2,56.330000
1109,2020-01-14T12:33:28.418Z,151,16,2,44.070000
1077,2019-11-22T22:28:22.447Z,149,105,2,35.150000
1076,2018-11-02T12:48:02.293Z,149,5,2,82.750000
1072,2019-02-17T02:43:20.256Z,149,1,2,29.460000
1071,2018-12-30T15:14:40.870Z,149,160,2,31.730000
1069,2017-04-28T04:34:03.603Z,149,16,2,44.070000
1058,2018-10-13T15:01:41.303Z,148,99,2,45.220000
1053,2019-01-22T04:59:02.669Z,148,145,2,40.800000
1048,2018-11-11T23:14:38.963Z,147,53,2,29.520000
1049,2019-04-19T04:56:25.628Z,147,190,2,85.720000
1044,2020-02-10T15:12:48.408Z,147,68,2,76.830000
1041,2018-12-10T23:56:40.992Z,145,175,2,78.220000
1036,2019-02-10T17:24:11.007Z,142,85,2,36.600000
1027,2019-01-05T19:36:42.550Z,142,153,2,44.530000
1020,2017-04-03T18:12:38.545Z,141,89,2,42.480000
1016,2020-01-03T04:16:08.941Z,141,86,2,61.540000
1002,2019-04-14T13:41:56.821Z,140,104,2,70.960000
991,2019-01-11T20:15:48.583Z,138,102,2,31.360000
976,2019-12-19T15:56:22.896Z,138,120,2,55.670000
970,2018-01-07T16:23:42.986Z,136,187,2,65.980000
967,2017-07-07T13:05:08.203Z,136,163,2,22.380000
965,2020-01-05T01:45:59.522Z,136,57,2,81.610000
963,2020-01-20T17:08:00.936Z,136,182,2,56.330000
962,2019-12-20T06:09:27.018Z,135,91,2,43.400000
955,2020-01-11T17:04:04.765Z,132,197,2,46.760000
951,2017-02-09T00:01:59.668Z,130,105,2,35.150000
950,2017-12-08T15:25:46.427Z,130,68,2,76.830000
948,2018-01-20T19:08:02.097Z,130,171,2,70.050000
942,2017-01-03T10:27:28.762Z,129,34,2,49.540000
939,2019-04-23T19:51:17.599Z,129,182,2,56.330000
932,2016-11-01T21:19:01.921Z,129,43,2,50.900000
930,2018-12-25T07:42:18.546Z,129,32,2,71.430000
926,2018-12-29T04:54:42.791Z,128,10,2,31.790000
921,2019-01-26T08:37:05.579Z,128,128,2,50.050000
913,2018-12-10T18:04:41.739Z,125,59,2,59.470000
902,2019-12-22T06:25:31.266Z,124,41,2,42.340000
900,2018-01-16T21:04:35.706Z,124,12,2,77.340000
898,2017-12-21T07:24:34.558Z,124,35,2,47.690000
896,2018-12-30T11:32:08.953Z,122,6,2,64.960000
886,2019-02-14T13:29:22.611Z,118,164,2,61.980000
875,2018-02-05T22:20:00.965Z,117,77,2,67.340000
862,2019-01-29T18:00:35.074Z,115,24,2,74.870000
859,2018-11-05T08:28:05.116Z,115,50,2,35.760000
857,2016-12-12T07:20:16.348Z,115,118,2,38.420000
856,2018-02-21T16:01:25.734Z,115,48,2,82.140000
855,2018-01-19T04:22:15.003Z,115,179,2,45.550000
835,2018-11-29T12:16:04.833Z,112,40,2,66.440000
834,2017-04-26T10:38:08.193Z,112,92,2,83.260000
823,2017-02-28T11:53:52.779Z,111,48,2,82.140000
822,2019-01-21T01:41:29.118Z,111,159,2,23.690000
820,2018-01-03T09:56:14.527Z,111,101,2,93.220000
818,2019-12-21T20:58:29.473Z,111,10,2,31.790000
810,2017-12-19T15:24:38.408Z,111,39,2,76.390000
803,2018-04-29T06:43:52.806Z,108,92,2,83.260000
791,2019-11-12T18:10:45.021Z,105,61,2,15.690000
790,2020-01-03T09:26:46.761Z,105,33,2,31.830000
789,2017-02-13T11:59:11.545Z,105,154,2,54.580000
782,2020-04-14T22:36:52.959Z,101,106,2,35.150000
781,2017-12-05T05:25:26.894Z,101,4,2,73.990000
780,2020-01-02T10:50:18.902Z,101,10,2,31.790000
769,2020-04-08T08:32:59.175Z,100,89,2,42.480000
768,2019-05-16T05:39:23.902Z,99,157,2,93.260000
763,2019-02-01T16:53:10.989Z,99,122,2,66.560000
759,2017-12-26T22:36:26.021Z,98,40,2,66.440000
756,2019-11-28T20:17:50.031Z,97,46,2,78.700000
753,2019-12-02T05:06:35.281Z,95,49,2,87.620000
750,2016-12-22T08:05:14.655Z,95,175,2,78.220000
737,2019-11-14T14:34:51.055Z,95,195,2,73.190000
733,2019-09-14T10:22:59.331Z,92,193,2,33.590000
728,2017-12-24T03:18:31.645Z,92,18,2,54.600000
718,2019-01-30T02:14:58.760Z,91,35,2,47.690000
678,2018-01-17T23:34:56.979Z,86,82,2,40.600000
676,2019-02-21T03:49:38.648Z,86,70,2,38.330000
672,2019-01-03T08:13:52.234Z,85,8,2,65.890000
670,2020-02-15T06:22:16.101Z,85,90,2,82.080000
667,2020-02-12T23:59:13.486Z,85,177,2,85.880000
663,2019-12-28T15:00:29.606Z,85,188,2,22.580000
654,2017-11-23T17:07:44.311Z,81,183,2,37.800000
641,2020-02-15T21:28:02.777Z,80,163,2,22.380000
638,2020-01-13T15:40:07.287Z,80,128,2,50.050000
626,2018-09-06T18:55:42.764Z,75,54,2,41.400000
625,2020-04-02T00:36:55.134Z,74,62,2,89.010000
619,2020-02-16T18:48:51.193Z,74,135,2,30.540000
618,2017-04-21T16:06:20.776Z,74,196,2,46.760000
600,2018-02-24T14:38:24.307Z,74,29,2,82.380000
592,2019-12-28T15:01:22.230Z,73,195,2,73.190000
574,2020-01-05T15:45:46.402Z,72,200,2,48.800000
551,2018-12-17T02:54:21.866Z,69,101,2,93.220000
546,2017-12-18T14:09:44.487Z,69,86,2,61.540000
544,2020-01-07T21:42:56.098Z,69,162,2,22.380000
541,2017-12-10T19:06:19.343Z,69,131,2,75.410000
531,2020-02-11T19:58:51.215Z,68,125,2,53.600000
533,2019-04-03T14:43:51.300Z,68,76,2,42.550000
528,2018-04-23T09:25:26.221Z,68,19,2,42.670000
516,2018-02-09T13:09:14.358Z,66,36,2,87.290000
515,2019-02-06T03:49:24.207Z,66,7,2,98.820000
517,2016-12-28T08:49:34.616Z,68,113,2,73.650000
514,2018-02-26T23:30:46.919Z,66,190,2,85.720000
511,2018-12-29T20:33:52.121Z,66,51,2,50.430000
462,2017-07-13T11:33:05.440Z,63,44,2,50.900000
461,2017-12-12T00:25:52.755Z,63,131,2,75.410000
458,2017-12-09T17:59:11.752Z,63,157,2,93.260000
453,2019-01-13T04:03:26.192Z,63,145,2,40.800000
452,2020-04-09T12:19:46.871Z,63,69,2,48.930000
448,2016-12-25T22:19:38.656Z,61,1,2,29.460000
447,2018-01-19T06:37:14.795Z,61,11,2,88.300000
446,2019-02-13T15:39:53.968Z,61,66,2,90.770000
438,2018-01-05T20:44:49.943Z,60,190,2,85.720000
434,2017-01-03T00:26:48.520Z,60,120,2,55.670000
430,2017-12-11T11:28:30.062Z,60,159,2,23.690000
424,2017-12-09T05:35:23.576Z,58,195,2,73.190000
423,2019-11-01T13:11:10.807Z,58,97,2,74.950000
418,2020-02-14T10:12:57.720Z,58,134,2,28.330000
415,2020-02-21T21:43:22.083Z,58,29,2,82.380000
411,2019-01-19T19:03:08.410Z,57,44,2,50.900000
405,2019-01-15T12:03:15.018Z,57,116,2,76.280000
401,2019-01-06T21:15:34.699Z,57,53,2,29.520000
397,2018-01-11T22:54:05.414Z,57,47,2,56.050000
387,2018-01-23T02:55:19.603Z,56,94,2,72.810000
384,2017-02-08T17:31:32.788Z,56,79,2,27.740000
383,2020-02-04T14:58:02.739Z,56,10,2,31.790000
377,2019-12-24T21:06:31.946Z,54,144,2,40.800000
375,2019-11-27T04:02:56.664Z,54,88,2,70.280000
373,2020-01-21T16:40:45.790Z,54,37,2,53.410000
369,2018-12-22T21:37:37.778Z,54,106,2,35.150000
367,2020-01-23T18:15:23.279Z,54,86,2,61.540000
350,2018-12-15T20:45:09.071Z,50,2,2,70.080000
348,2018-02-23T18:18:45.971Z,50,135,2,30.540000
344,2017-02-01T16:58:02.866Z,49,161,2,31.730000
336,2020-02-26T07:08:23.350Z,49,112,2,27.550000
324,2018-02-21T18:11:12.050Z,48,2,2,70.080000
322,2019-04-17T17:17:59.311Z,48,45,2,78.700000
321,2017-12-20T20:56:25.082Z,48,48,2,82.140000
319,2017-12-29T05:02:42.685Z,48,155,2,29.180000
314,2018-04-16T04:33:32.237Z,48,183,2,37.800000
309,2019-01-16T10:14:37.301Z,48,9,2,58.310000
306,2017-12-18T22:29:05.330Z,47,84,2,54.580000
305,2018-01-30T21:03:48.031Z,47,5,2,82.750000
298,2019-01-31T05:04:04.921Z,46,174,2,74.410000
296,2018-04-29T11:08:07.176Z,45,86,2,61.540000
294,2018-01-29T14:34:05.502Z,45,11,2,88.300000
293,2018-02-02T10:52:34.531Z,45,127,2,89.650000
289,2019-04-03T03:05:26.275Z,45,68,2,76.830000
271,2019-12-15T20:10:26.427Z,42,30,2,42.780000
269,2019-04-11T19:13:31.013Z,42,159,2,23.690000
260,2017-09-09T16:40:11.602Z,40,55,2,63.850000
257,2018-02-06T08:34:07.323Z,40,80,2,36.610000
253,2018-01-23T08:10:09.200Z,40,197,2,46.760000
240,2018-01-24T03:27:21.346Z,40,62,2,89.010000
238,2017-12-22T03:09:50.175Z,40,9,2,58.310000
234,2018-11-13T21:41:19.636Z,39,34,2,49.540000
230,2020-01-29T03:39:20.564Z,39,4,2,73.990000
229,2017-12-26T07:29:57.856Z,38,152,2,32.600000
226,2019-12-15T04:22:52.471Z,38,47,2,56.050000
219,2017-05-15T14:46:08.296Z,37,199,2,76.950000
217,2017-04-08T07:32:20.298Z,37,99,2,45.220000
209,2019-01-05T00:03:51.181Z,36,189,2,62.180000
205,2018-12-23T06:21:19.583Z,36,141,2,84.140000
202,2018-01-25T16:05:23.868Z,36,60,2,19.870000
191,2019-11-22T02:47:01.230Z,34,22,2,21.420000
190,2019-12-16T16:03:36.571Z,34,54,2,41.400000
180,2019-02-25T04:03:09.148Z,32,75,2,83.880000
175,2019-01-30T10:19:21.084Z,29,58,2,52.100000
172,2020-02-17T12:53:40.048Z,29,152,2,32.600000
168,2018-04-14T22:05:46.715Z,24,186,2,65.980000
157,2019-01-14T18:54:49.071Z,23,104,2,70.960000
155,2018-04-06T09:28:38.984Z,23,21,2,40.380000
149,2020-01-25T19:05:08.521Z,22,199,2,76.950000
142,2018-01-30T19:26:07.656Z,22,57,2,81.610000
136,2018-11-21T22:12:37.307Z,21,116,2,76.280000
132,2018-07-22T03:39:51.084Z,20,161,2,31.730000
84,2019-12-26T14:29:19.631Z,16,183,2,37.800000
82,2018-01-03T09:10:59.771Z,16,78,2,27.740000
76,2016-12-19T19:40:17.782Z,15,185,2,26.380000
75,2017-04-10T23:33:10.082Z,12,13,2,75.090000
64,2019-02-23T16:13:35.970Z,10,65,2,45.490000
60,2018-07-10T03:17:28.857Z,10,92,2,83.260000
51,2017-12-06T03:46:28.378Z,8,114,2,51.940000
50,2018-01-01T07:26:31.444Z,8,12,2,77.340000
41,2018-12-04T00:08:37.569Z,7,51,2,50.430000
40,2019-11-21T23:35:02.479Z,7,101,2,93.220000
27,2019-04-28T07:01:15.932Z,6,14,2,25.100000
25,2019-12-21T12:23:13.696Z,4,97,2,74.950000
18,2020-04-10T23:29:46.804Z,3,12,2,77.340000
10,2020-01-17T01:44:37.233Z,1,6,2,64.960000
1,2019-02-11T21:40:27.892Z,1,14,2,25.100000
1878,2020-01-15T14:33:03.572Z,265,124,2,73.950000
1876,2018-04-11T03:03:19.379Z,265,160,2,31.730000
1873,2020-01-10T01:04:18.508Z,265,165,2,25.540000
1867,2017-01-29T16:28:20.346Z,265,197,2,46.760000
1671,2018-12-05T06:16:35.853Z,234,11,2,88.300000
1670,2019-01-13T15:31:30.491Z,234,188,2,22.580000
1665,2018-12-27T06:14:30.378Z,234,87,2,78.170000
1662,2019-12-02T11:20:24.995Z,234,37,2,53.410000
1655,2018-12-10T07:37:11.674Z,234,192,2,46.120000
1652,2019-02-13T09:46:01.640Z,234,168,2,79.290000
1572,2019-12-20T18:42:55.479Z,223,19,2,42.670000
1569,2018-01-03T16:14:53.858Z,223,117,2,36.680000
1560,2019-02-11T13:35:50.709Z,223,75,2,83.880000
1429,2019-11-06T17:39:17.309Z,201,32,2,71.430000
1428,2018-04-18T18:16:50.966Z,201,34,2,49.540000
1427,2017-11-17T14:15:37.962Z,201,185,2,26.380000
1424,2018-04-10T20:43:37.812Z,201,39,2,76.390000
1395,2019-11-26T21:37:17.835Z,197,85,2,36.600000
1392,2018-12-15T06:22:02.791Z,197,55,2,63.850000
1298,2019-12-10T05:32:10.682Z,170,105,2,35.150000
867,2018-07-17T20:04:45.430Z,116,155,2,29.180000
866,2019-05-22T19:39:43.517Z,116,4,2,73.990000
853,2019-12-16T07:01:05.391Z,113,118,2,38.420000
845,2020-01-21T16:44:34.066Z,113,68,2,76.830000
844,2017-11-19T05:11:49.721Z,113,81,2,29.290000
838,2018-01-14T12:35:52.446Z,113,125,2,53.600000
711,2018-01-24T09:28:27.417Z,87,70,2,38.330000
704,2019-01-05T18:23:34.165Z,87,166,2,25.540000
698,2020-01-06T06:00:54.869Z,87,99,2,45.220000
695,2020-04-07T23:19:52.050Z,87,73,2,47.750000
693,2019-01-01T00:13:13.471Z,87,72,2,94.800000
122,2018-12-31T20:08:35.474Z,18,41,2,42.340000
117,2018-02-26T02:43:13.292Z,18,49,2,87.620000
116,2019-01-01T18:48:23.343Z,18,67,2,27.500000
104,2020-02-15T18:57:49.869Z,17,23,2,77.910000
91,2019-02-18T12:57:11.124Z,17,185,2,26.380000
2055,2018-12-09T09:07:36.069Z,286,109,2,79.370000
1075,2018-02-23T22:43:58.986Z,149,109,2,79.370000
1506,2018-04-24T07:35:45.028Z,216,109,2,79.370000
837,2017-11-18T14:06:21.422Z,112,109,2,79.370000
589,2019-12-14T23:38:00.895Z,73,109,2,79.370000
422,2017-01-23T06:32:25.410Z,58,109,2,79.370000
627,2019-06-30T22:34:43.845Z,76,95,2,33.210000
1961,2017-11-17T08:25:41.503Z,274,95,2,33.210000
1021,2020-01-16T08:44:21.016Z,141,93,2,33.210000
923,2019-01-15T05:20:21.941Z,128,93,2,33.210000
623,2019-01-13T18:48:15.379Z,74,93,2,33.210000
380,2018-04-24T04:10:24.251Z,54,95,2,33.210000
852,2019-12-01T15:46:06.543Z,113,95,2,33.210000
102,2017-12-02T04:32:23.123Z,17,95,2,33.210000
943,2019-02-21T00:25:58.052Z,129,172,2,81.580000
2079,2020-01-13T06:11:38.679Z,290,172,2,81.580000
2072,2018-07-05T23:39:08.401Z,289,172,2,81.580000
2015,2018-12-31T15:56:16.500Z,278,173,2,81.580000
1890,2017-01-09T14:39:17.371Z,268,173,2,81.580000
1240,2018-02-20T02:20:57.717Z,158,172,2,81.580000
1010,2019-04-28T12:47:43.797Z,141,172,2,81.580000
715,2017-12-11T06:11:59.410Z,88,173,2,81.580000
628,2018-11-15T01:24:59.793Z,76,173,2,81.580000
1144,2018-01-23T10:20:31.480Z,153,108,2,33.400000
1924,2020-01-25T20:36:42.609Z,271,107,2,33.400000
1914,2020-01-27T01:15:41.614Z,269,107,2,33.400000
1768,2019-02-12T00:22:03.679Z,246,107,2,33.400000
1547,2019-01-03T20:32:31.766Z,222,107,2,33.400000
1141,2018-01-31T13:16:39.636Z,153,108,2,33.400000
1031,2020-02-22T00:51:08.954Z,142,108,2,33.400000
893,2019-02-01T18:37:06.282Z,120,107,2,33.400000
755,2018-04-25T15:05:51.663Z,95,107,2,33.400000
186,2018-12-23T21:15:46.547Z,33,108,2,33.400000
829,2017-01-16T16:27:28.027Z,111,107,2,33.400000
114,2019-12-08T16:20:25.477Z,17,108,2,33.400000
